Sigla,Code,Munic,1996,2000,2007,2010
PI,2207850,Pavussu,,2339,2375,1870
PI,2207900,Pedro II,25372,15284,14935,14830
PI,2207934,Pedro Laurentino,,1554,1384,1588
PI,2207959,Nova Santa Rita,,3748,3565,3483
PI,2208007,Picos,28453,16427,15802,15107
PI,2208106,Pimenteiras,6647,7154,7100,6938
PI,2208205,Pio IX,11156,12227,12105,12380
PI,2208304,Piracuruca,11727,6905,8011,8306
PI,2208403,Piripiri,18098,16617,17387,17294
PI,2208502,Porto,9164,3878,4107,4394
PI,2208551,Porto Alegre do Piauí,,1220,848,757
PI,2208601,Prata do Piauí,826,727,524,533
PI,2208650,Queimada Nova,7359,7603,8123,7397
PI,2208700,Redenção do Gurguéia,2988,3102,3027,3065
PI,2208809,Regeneração,4328,4230,4075,3751
PI,2208858,Riacho Frio,,2695,2865,2019
PI,2208874,Ribeira do Piauí,,3356,3290,3233
PI,2208908,Ribeiro Gonçalves,2826,2732,3022,2396
PI,2209005,Rio Grande do Piauí,6195,2164,2550,2179
PI,2209104,Santa Cruz do Piauí,6207,1922,1878,1960
PI,2209153,Santa Cruz dos Milagres,2108,1597,1458,1667
PI,2209203,Santa Filomena,3154,3510,2778,2552
PI,2209302,Santa Luz,2221,2199,2351,2404
PI,2209351,Santana do Piauí,2142,2842,2927,2978
PI,2209377,Santa Rosa do Piauí,4599,1771,1524,1494
PI,2209401,Santo Antônio de Lisboa,1852,1790,2128,2087
PI,2209450,Santo Antônio dos Milagres,,1254,1211,1252
PI,2209500,Santo Inácio do Piauí,3885,1543,1449,1351
PI,2209559,São Braz do Piauí,3113,3257,3263,3292
PI,2209609,São Félix do Piauí,3374,1635,1469,1428
PI,2209658,São Francisco de Assis do Piauí,,3101,3878,4138
PI,2209708,São Francisco do Piauí,4767,4569,4585,4315
PI,2209757,São Gonçalo do Gurguéia,,1449,1354,1606
PI,2209807,São Gonçalo do Piauí,2559,983,1164,1446
PI,2209856,São João da Canabrava,5640,2995,3094,3212
PI,2209872,São João da Fronteira,,3273,3255,3336
PI,2209906,São João da Serra,4016,3512,3169,2710
PI,2209955,São João da Varjota,,3320,3521,3262
PI,2209971,São João do Arraial,,3410,3597,3635
PI,2210003,São João do Piauí,23239,6317,6601,6078
PI,2210052,São José do Divino,2985,2686,2412,2438
PI,2210102,São José do Peixe,3875,1934,1882,1811
PI,2210201,São José do Piauí,4286,4808,4778,4662
PI,2210300,São Julião,3428,3566,3132,3347
PI,2210359,São Lourenço do Piauí,3713,3583,3800,3314
PI,2210375,São Luis do Piauí,,1894,1877,1747
PI,2210383,São Miguel da Baixa Grande,,783,735,752
PI,2210391,São Miguel do Fidalgo,,2058,2041,1891
PI,2210409,São Miguel do Tapuio,18090,12213,12165,11459
PI,2210508,São Pedro do Piauí,5331,5407,5332,5444
PI,2210607,São Raimundo Nonato,9690,9688,11182,11061
PI,2210623,Sebastião Barros,,4059,3255,2448
PI,2210631,Sebastião Leal,,2427,2348,2194
PI,2210656,Sigefredo Pacheco,5997,6740,6474,6443
PI,2210706,Simões,16286,9079,8199,8491
PI,2210805,Simplício Mendes,7093,4293,4541,4914
PI,2210904,Socorro do Piauí,3531,3158,2867,2892
PI,2210938,Sussuapara,,3851,4123,4647
PI,2210953,Tamboril do Piauí,,1379,1392,1241
PI,2210979,Tanque do Piauí,,1231,1393,1381
PI,2211001,Teresina,41706,37890,44775,46673
PI,2211100,União,20759,23712,21709,21689
PI,2211209,Uruçuí,6116,5899,5813,4644
PI,2211308,Valença do Piauí,8839,5777,5799,4528
PI,2211357,Várzea Branca,3832,4254,3953,3766
PI,2211407,Várzea Grande,5405,1828,1847,1755
PI,2211506,Vera Mendes,,2321,2098,2020
PI,2211605,Vila Nova do Piauí,,2406,2348,2317
PI,2211704,Wall Ferraz,,3019,3259,3114
PR,4100103,Abatiá,4875,2903,2453,2032
PR,4100202,Adrianópolis,5648,5394,5382,4316
PR,4100301,Agudos do Sul,5524,5755,6465,5448
PR,4100400,Almirante Tamandaré,9352,3522,3883,4312
PR,4100459,Altamira do Paraná,5297,4880,2691,2171
PR,4100509,Altônia,8378,7526,5798,5422
PR,4100608,Alto Paraná,2968,2603,2371,2442
PR,4100707,Alto Piquiri,2690,2356,1697,1803
PR,4100806,Alvorada do Sul,3499,2238,2098,2945
PR,4100905,Amaporã,680,1068,1169,1113
PR,4101002,Ampére,6610,5220,5439,4051
PR,4101051,Anahy,1627,1371,899,766
PR,4101101,Andirá,1750,1736,1483,1259
PR,4101150,Ângulo,705,690,599,606
PR,4101200,Antonina,3067,3337,2893,2828
PR,4101309,Antônio Olinto,6918,6795,6846,6664
PR,4101408,Apucarana,7488,7578,6825,6821
PR,4101507,Arapongas,5408,3638,2952,2299
PR,4101606,Arapoti,7078,6397,7097,4077
PR,4101655,Arapuã,,2963,2706,2227
PR,4101705,Araruna,6274,3947,3112,2944
PR,4101804,Araucária,8036,8147,8563,8918
PR,4101853,Ariranha do Ivaí,,2186,1704,1549
PR,4101903,Assaí,5436,4528,3055,2767
PR,4102000,Assis Chateaubriand,8105,6265,4435,4012
PR,4102109,Astorga,2741,3161,2955,2139
PR,4102208,Atalaia,820,688,603,566
PR,4102307,Balsa Nova,5916,6967,6695,4430
PR,4102406,Bandeirantes,6818,6012,4505,3800
PR,4102505,Barbosa Ferraz,4373,4375,3549,3075
PR,4102604,Barracão,7564,3446,2681,2727
PR,4102703,Barra do Jacaré,1392,1030,932,876
PR,4102752,Bela Vista da Caroba,,3746,3332,2904
PR,4102802,Bela Vista do Paraíso,1376,1171,1249,883
PR,4102901,Bituruna,7177,8227,8676,5981
PR,4103008,Boa Esperança,4279,2583,2253,1928
PR,4103024,Boa Esperança do Iguaçu,2881,2543,1999,1811
PR,4103040,Boa Ventura de São Roque,,5700,5385,5010
PR,4103057,Boa Vista da Aparecida,6048,3858,3277,3011
PR,4103107,Bocaiúva do Sul,5522,5488,5131,5859
PR,4103156,Bom Jesus do Sul,,3772,3293,2863
PR,4103206,Bom Sucesso,1896,1449,1158,1232
PR,4103222,Bom Sucesso do Sul,2345,2085,1732,1712
PR,4103305,Borrazópolis,4871,3021,2420,2069
PR,4103354,Braganey,3827,3411,2888,2318
PR,4103370,Brasilândia do Sul,1636,1522,1063,1029
PR,4103404,Cafeara,657,704,643,500
PR,4103453,Cafelândia,2772,2592,2354,2314
PR,4103479,Cafezal do Sul,2045,1579,1122,965
PR,4103503,Califórnia,3025,2014,1905,2041
PR,4103602,Cambará,3645,2718,4585,1521
PR,4103701,Cambé,6487,6244,3523,3781
PR,4103800,Cambira,2588,2494,1943,1761
PR,4103909,Campina da Lagoa,5214,4326,3231,2837
PR,4103958,Campina do Simão,,3104,2768,2688
PR,4104006,Campina Grande do Sul,8460,8593,8115,6808
PR,4104055,Campo Bonito,2821,2868,2001,1827
PR,4104105,Campo do Tenente,3440,2884,2590,2931
PR,4104204,Campo Largo,19225,15559,17580,18206
PR,4104253,Campo Magro,,17908,4513,5296
PR,4104303,Campo Mourão,5973,5722,4734,4518
PR,4104402,Cândido de Abreu,15257,14111,13141,11903
PR,4104428,Candói,15495,9027,8870,7957
PR,4104451,Cantagalo,18775,5498,4527,4443
PR,4104501,Capanema,10119,8928,8029,7376
PR,4104600,Capitão Leônidas Marques,6754,4624,3724,3480
PR,4104659,Carambeí,,4366,3912,5245
PR,4104709,Carlópolis,6426,4958,4535,4353
PR,4104808,Cascavel,14260,16696,,16156
PR,4104907,Castro,23556,20331,18069,17818
PR,4105003,Catanduvas,5600,5477,4508,4860
PR,4105102,Centenário do Sul,3238,2580,2018,1856
PR,4105201,Cerro Azul,13018,12436,11960,12130
PR,4105300,Céu Azul,3606,3248,2956,2645
PR,4105409,Chopinzinho,12273,10014,8184,7171
PR,4105508,Cianorte,8513,7757,7177,7676
PR,4105607,Cidade Gaúcha,1451,1850,1882,1886
PR,4105706,Clevelândia,3320,3524,2905,2482
PR,4105805,Colombo,7710,8367,,9764
PR,4105904,Colorado,2941,2185,1730,1340
PR,4106001,Congonhinhas,3417,3147,3741,3445
PR,4106100,Conselheiro Mairinck,1219,1057,1083,1121
PR,4106209,Contenda,6863,6921,6817,6660
PR,4106308,Corbélia,3747,3261,2359,2336
PR,4106407,Cornélio Procópio,6491,4178,3066,2620
PR,4106456,Coronel Domingos Soares,,6207,6040,5485
PR,4106506,Coronel Vivida,10557,8574,6777,6304
PR,4106555,Corumbataí do Sul,3147,2948,2111,1875
PR,4106571,Cruzeiro do Iguaçu,2808,2180,1798,1655
PR,4106605,Cruzeiro do Oeste,4421,4166,3029,2749
PR,4106704,Cruzeiro do Sul,1785,1925,1659,1159
PR,4106803,Cruz Machado,13631,14208,14292,11983
PR,4106852,Cruzmaltina,,2278,1874,1659
PR,4106902,Curitiba,,,,0
PR,4107009,Curiúva,5895,5878,5136,4350
PR,4107108,Diamante do Norte,2088,1487,1067,965
PR,4107124,Diamante do Sul,2656,2544,2285,2105
PR,4107157,Diamante D'Oeste,2555,2398,2626,2466
PR,4107207,Dois Vizinhos,10415,9604,8859,8084
PR,4107256,Douradina,2268,2443,2517,2209
PR,4107306,Doutor Camargo,1196,1098,828,719
PR,4107405,Enéas Marques,5245,5132,4427,3977
PR,4107504,Engenheiro Beltrão,6068,2953,2416,1628
PR,4107520,Esperança Nova,,1555,1191,1218
PR,4107538,Entre Rios do Oeste,1896,1337,1543,1284
PR,4107546,Espigão Alto do Iguaçu,,3816,3351,3031
PR,4107553,Farol,2150,2019,1324,1454
PR,4107603,Faxinal,8292,3052,4209,3575
PR,4107652,Fazenda Rio Grande,4800,3681,5225,5747
PR,4107702,Fênix,1185,1106,906,807
PR,4107736,Fernandes Pinheiro,,4403,3771,3838
PR,4107751,Figueira,2204,1396,1313,1202
PR,4107801,Floraí,1330,774,580,578
PR,4107850,Flor da Serra do Sul,4811,4469,3457,3082
PR,4107900,Floresta,1165,736,1201,461
PR,4108007,Florestópolis,4035,1952,1197,678
PR,4108106,Flórida,337,253,388,221
PR,4108205,Formosa do Oeste,4644,3725,2791,2571
PR,4108304,Foz do Iguaçu,3301,2019,,2126
PR,4108320,Francisco Alves,3396,2846,2292,2184
PR,4108403,Francisco Beltrão,13699,12301,11611,11494
PR,4108452,Foz do Jordão,,2066,1761,1493
PR,4108502,General Carneiro,5341,4996,4637,4100
PR,4108551,Godoy Moreira,2621,2368,1991,1790
PR,4108601,Goioerê,8586,5216,3950,3776
PR,4108650,Goioxim,,6254,5648,5747
PR,4108700,Grandes Rios,6176,4068,3877,3065
PR,4108809,Guaíra,7113,3781,3076,2498
PR,4108908,Guairaçá,1766,1800,1187,1238
PR,4108957,Guamiranga,,5506,5998,5664
PR,4109005,Guapirama,1198,1151,985,991
PR,4109104,Guaporema,1114,1274,1003,938
PR,4109203,Guaraci,1055,1110,978,1027
PR,4109302,Guaraniaçu,11232,9075,8013,6778
PR,4109401,Guarapuava,22978,13467,14410,14335
PR,4109500,Guaraqueçaba,5776,5706,5107,5188
PR,4109609,Guaratuba,3781,4101,3637,3290
PR,4109658,Honório Serpa,6557,5453,4817,3967
PR,4109708,Ibaiti,9942,6741,6084,5635
PR,4109757,Ibema,2613,1434,1221,1125
PR,4109807,Ibiporã,4349,3012,2704,2303
PR,4109906,Icaraíma,3757,3529,2829,2599
PR,4110003,Iguaraçu,500,784,638,423
PR,4110052,Iguatu,1294,1028,917,796
PR,4110078,Imbaú,,3991,4262,4214
PR,4110102,Imbituva,15961,9715,10176,10567
PR,4110201,Inácio Martins,6280,6885,4987,4655
PR,4110300,Inajá,377,610,537,227
PR,4110409,Indianópolis,2022,1777,1611,1152
PR,4110508,Ipiranga,9211,9312,9269,9261
PR,4110607,Iporã,4721,4937,3532,3204
PR,4110656,Iracema do Oeste,932,820,637,576
PR,4110706,Irati,17215,13046,11955,11275
PR,4110805,Iretama,5800,5179,5379,4435
PR,4110904,Itaguajé,1308,1185,1100,932
PR,4110953,Itaipulândia,2581,3079,4103,4285
PR,4111001,Itambaracá,2050,1787,1825,1679
PR,4111100,Itambé,2407,578,631,305
PR,4111209,Itapejara d'Oeste,4805,4201,3974,3544
PR,4111258,Itaperuçu,8595,3110,4033,3931
PR,4111308,Itaúna do Sul,1061,1657,1207,1034
PR,4111407,Ivaí,8146,8191,8408,8186
PR,4111506,Ivaiporã,12567,6381,4947,4378
PR,4111555,Ivaté,3428,2954,2634,2281
PR,4111605,Ivatuba,717,870,610,716
PR,4111704,Jaboti,2166,1949,1969,1875
PR,4111803,Jacarezinho,6754,6110,4660,4347
PR,4111902,Jaguapitã,4284,2199,1814,1845
PR,4112009,Jaguariaíva,4979,5159,4232,4565
PR,4112108,Jandaia do Sul,2673,2597,2085,1938
PR,4112207,Janiópolis,5071,3716,2786,2494
PR,4112306,Japira,2354,2574,2041,2170
PR,4112405,Japurá,2813,1655,1812,930
PR,4112504,Jardim Alegre,5106,6539,6694,5153
PR,4112603,Jardim Olinda,375,527,431,408
PR,4112702,Jataizinho,1671,1010,727,822
PR,4112751,Jesuítas,4816,4424,3318,2931
PR,4112801,Joaquim Távora,2972,2689,2552,2516
PR,4112900,Jundiaí do Sul,1527,1393,1591,1457
PR,4112959,Juranda,4655,2370,1937,1802
PR,4113007,Jussara,918,1043,849,686
PR,4113106,Kaloré,2494,1989,1554,1288
PR,4113205,Lapa,17596,17768,16832,17710
PR,4113254,Laranjal,6312,5611,4534,4329
PR,4113304,Laranjeiras do Sul,13269,6463,6225,5746
PR,4113403,Leópolis,2316,2045,1816,1744
PR,4113429,Lidianópolis,3005,2942,2153,1927
PR,4113452,Lindoeste,4636,3842,3094,2977
PR,4113502,Loanda,2503,2601,2230,1927
PR,4113601,Lobato,1141,698,727,296
PR,4113700,Londrina,21051,13696,,13181
PR,4113734,Luiziana,4109,3402,2854,2559
PR,4113759,Lunardelli,3124,2964,1647,1566
PR,4113809,Lupionópolis,652,768,792,513
PR,4113908,Mallet,5988,5740,5256,5403
PR,4114005,Mamborê,7254,6142,5142,4977
PR,4114104,Mandaguaçu,2911,2715,2486,2196
PR,4114203,Mandaguari,7536,3114,2199,1724
PR,4114302,Mandirituba,9894,11272,13604,14806
PR,4114351,Manfrinópolis,,3354,2690,2475
PR,4114401,Mangueirinha,10656,11310,9939,8654
PR,4114500,Manoel Ribas,7044,6526,6350,6364
PR,4114609,Marechal Cândido Rondon,14925,9761,9111,7672
PR,4114708,Maria Helena,4195,3665,3089,1962
PR,4114807,Marialva,6298,6589,5883,6167
PR,4114906,Marilândia do Sul,3805,2982,2716,2549
PR,4115002,Marilena,2548,2709,2487,1874
PR,4115101,Mariluz,1710,2041,1922,1757
PR,4115200,Maringá,6987,4675,,6424
PR,4115309,Mariópolis,2881,2246,1700,1799
PR,4115358,Maripá,3450,2888,2546,2422
PR,4115408,Marmeleiro,7557,6497,5415,5076
PR,4115457,Marquinho,,5091,4177,4457
PR,4115507,Marumbi,1408,1232,1138,1462
PR,4115606,Matelândia,4318,4193,4379,4465
PR,4115705,Matinhos,276,184,153,149
PR,4115739,Mato Rico,4529,3844,3139,2861
PR,4115754,Mauá da Serra,1434,1127,1388,1542
PR,4115804,Medianeira,7967,4581,4259,4427
PR,4115853,Mercedes,3533,3112,2849,2607
PR,4115903,Mirador,771,924,746,748
PR,4116000,Miraselva,1911,655,547,432
PR,4116059,Missal,5647,5461,5111,5054
PR,4116109,Moreira Sales,4722,4012,3216,2673
PR,4116208,Morretes,8127,8122,8639,8540
PR,4116307,Munhoz de Melo,1265,874,781,698
PR,4116406,Nossa Senhora das Graças,1291,985,1128,654
PR,4116505,Nova Aliança do Ivaí,356,434,409,390
PR,4116604,Nova América da Colina,2053,1184,904,954
PR,4116703,Nova Aurora,5442,4580,3027,2826
PR,4116802,Nova Cantu,5267,5998,4217,3321
PR,4116901,Nova Esperança,6738,3944,3037,2292
PR,4116950,Nova Esperança do Sudoeste,4227,4034,4057,3354
PR,4117008,Nova Fátima,1688,1714,1763,1538
PR,4117057,Nova Laranjeiras,16796,9886,9272,8869
PR,4117107,Nova Londrina,1335,1565,1656,1053
PR,4117206,Nova Olímpia,1430,955,837,818
PR,4117214,Nova Santa Bárbara,1699,740,804,629
PR,4117222,Nova Santa Rosa,3803,3228,3403,2311
PR,4117255,Nova Prata do Iguaçu,5958,5086,4502,4310
PR,4117271,Nova Tebas,11754,6312,5194,4507
PR,4117297,Novo Itacolomi,2143,1608,1309,1239
PR,4117305,Ortigueira,22504,16853,15590,13793
PR,4117404,Ourizona,1025,676,460,336
PR,4117453,Ouro Verde do Oeste,2391,2089,1718,1653
PR,4117503,Paiçandu,784,1142,564,491
PR,4117602,Palmas,8970,3408,3957,3093
PR,4117701,Palmeira,14107,13579,12754,12748
PR,4117800,Palmital,10709,9788,8229,7466
PR,4117909,Palotina,6246,5031,4459,4037
PR,4118006,Paraíso do Norte,1109,1019,1696,673
PR,4118105,Paranacity,4055,1783,1487,781
PR,4118204,Paranaguá,16888,4992,5305,5083
PR,4118303,Paranapoema,293,234,300,291
PR,4118402,Paranavaí,5138,5421,5647,3862
PR,4118451,Pato Bragado,2108,1706,1636,1829
PR,4118501,Pato Branco,8829,5429,4696,4279
PR,4118600,Paula Freitas,2922,2860,2937,2686
PR,4118709,Paulo Frontin,5031,4813,5049,4740
PR,4118808,Peabiru,4437,2996,2256,2615
PR,4118857,Perobal,,2665,2267,2573
PR,4118907,Pérola,4616,2664,2177,2138
PR,4119004,Pérola d'Oeste,8061,4634,4112,3574
PR,4119103,Piên,7040,6915,7610,6713
PR,4119152,Pinhais,6548,2259,,0
PR,4119202,Pinhalão,2947,2685,2040,2291
PR,4119251,Pinhal de São Bento,2043,1823,1667,1459
PR,4119301,Pinhão,20088,14674,14767,14891
PR,4119400,Piraí do Sul,7061,7023,7083,7322
PR,4119509,Piraquara,24377,39057,44427,47469
PR,4119608,Pitanga,25786,17522,15445,12048
PR,4119657,Pitangueiras,749,777,761,774
PR,4119707,Planaltina do Paraná,1122,1443,1252,1322
PR,4119806,Planalto,9712,9308,8373,7586
PR,4119905,Ponta Grossa,12004,6933,,6878
PR,4119954,Pontal do Paraná,,174,170,177
PR,4120002,Porecatu,4261,3509,2888,2747
PR,4120101,Porto Amazonas,1391,1508,1404,1566
PR,4120150,Porto Barreiro,,3794,3061,2972
PR,4120200,Porto Rico,1224,909,800,766
PR,4120309,Porto Vitória,1752,1835,1630,1785
PR,4120333,Prado Ferreira,,781,482,419
PR,4120358,Pranchita,4869,3100,2317,2023
PR,4120408,Presidente Castelo Branco,1540,1058,1141,587
PR,4120507,Primeiro de Maio,1492,1000,991,749
PR,4120606,Prudentópolis,29432,28070,27047,26329
PR,4120655,Quarto Centenário,,2648,2045,1944
PR,4120705,Quatiguá,972,813,753,673
PR,4120804,Quatro Barras,1629,1641,1917,1910
PR,4120853,Quatro Pontes,2222,1852,1578,1366
PR,4120903,Quedas do Iguaçu,12236,7738,10208,9618
PR,4121000,Querência do Norte,3426,4431,4648,4107
PR,4121109,Quinta do Sol,1993,2305,1461,1277
PR,4121208,Quitandinha,11126,12226,12562,12202
PR,4121257,Ramilândia,1293,2114,2155,2091
PR,4121307,Rancho Alegre,982,706,452,485
PR,4121356,Rancho Alegre D'Oeste,1773,1051,744,544
PR,4121406,Realeza,6657,6072,5206,4542
PR,4121505,Rebouças,7452,7093,6755,6671
PR,4121604,Renascença,4655,4031,3583,3327
PR,4121703,Reserva,15120,14366,13464,12966
PR,4121752,Reserva do Iguaçu,,3338,3442,3402
PR,4121802,Ribeirão Claro,4388,4107,3795,3593
PR,4121901,Ribeirão do Pinhal,4038,3666,2482,2446
PR,4122008,Rio Azul,8911,8689,8932,9081
PR,4122107,Rio Bom,2124,1440,1342,1327
PR,4122156,Rio Bonito do Iguaçu,9802,11913,11465,10339
PR,4122172,Rio Branco do Ivaí,,2833,2564,2979
PR,4122206,Rio Branco do Sul,7811,9292,10130,8605
PR,4122305,Rio Negro,6161,6250,6604,5564
PR,4122404,Rolândia,5483,4760,3252,3113
PR,4122503,Roncador,6985,6806,5106,4417
PR,4122602,Rondon,3142,2695,2226,1800
PR,4122651,Rosário do Ivaí,5414,4316,3125,2867
PR,4122701,Sabáudia,1634,1377,1155,999
PR,4122800,Salgado Filho,7666,3180,2545,2149
PR,4122909,Salto do Itararé,2076,2130,1646,1455
PR,4123006,Salto do Lontra,7897,7155,6417,6258
PR,4123105,Santa Amélia,1924,1457,1126,917
PR,4123204,Santa Cecília do Pavão,1612,1062,698,589
PR,4123303,Santa Cruz de Monte Castelo,2522,2927,2646,2339
PR,4123402,Santa Fé,1759,1606,1727,1200
PR,4123501,Santa Helena,11745,10673,12450,10827
PR,4123600,Santa Inês,1020,906,688,626
PR,4123709,Santa Isabel do Ivaí,2704,2383,1853,1698
PR,4123808,Santa Izabel do Oeste,6976,6016,5090,5711
PR,4123824,Santa Lúcia,2205,1942,1560,1389
PR,4123857,Santa Maria do Oeste,12346,10464,8673,8289
PR,4123907,Santa Mariana,4726,4802,4011,4115
PR,4123956,Santa Mônica,2046,1855,2016,2096
PR,4124004,Santana do Itararé,2201,2173,1991,1793
PR,4124020,Santa Tereza do Oeste,4085,3220,2329,2297
PR,4124053,Santa Terezinha de Itaipu,2262,2069,2452,2004
PR,4124103,Santo Antônio da Platina,9253,7326,6286,5763
PR,4124202,Santo Antônio do Caiuá,1063,760,781,604
PR,4124301,Santo Antônio do Paraíso,924,1072,589,586
PR,4124400,Santo Antônio do Sudoeste,7846,7056,6379,5182
PR,4124509,Santo Inácio,1357,1228,847,1069
PR,4124608,São Carlos do Ivaí,1550,652,644,675
PR,4124707,São Jerônimo da Serra,6018,6419,5692,5676
PR,4124806,São João,7535,5419,4520,3864
PR,4124905,São João do Caiuá,1245,1021,970,872
PR,4125001,São João do Ivaí,4844,3828,2854,2651
PR,4125100,São João do Triunfo,8774,8915,9796,9656
PR,4125209,São Jorge d'Oeste,5515,4796,4159,3871
PR,4125308,São Jorge do Ivaí,1423,1032,1047,736
PR,4125357,São Jorge do Patrocínio,4066,3697,2567,2502
PR,4125407,São José da Boa Vista,3636,3477,2781,2647
PR,4125456,São José das Palmeiras,2384,1843,1589,1419
PR,4125506,São José dos Pinhais,17826,20950,,27315
PR,4125555,São Manoel do Paraná,1158,1069,974,939
PR,4125605,São Mateus do Sul,17046,15438,15124,15551
PR,4125704,São Miguel do Iguaçu,10235,10172,10518,9284
PR,4125753,São Pedro do Iguaçu,4985,3274,2678,2436
PR,4125803,São Pedro do Ivaí,3557,1743,1683,2123
PR,4125902,São Pedro do Paraná,1281,1246,1046,860
PR,4126009,São Sebastião da Amoreira,4091,1931,1171,1033
PR,4126108,São Tomé,1738,1301,1381,903
PR,4126207,Sapopema,4945,3689,3239,3184
PR,4126256,Sarandi,2737,1929,1646,701
PR,4126272,Saudade do Iguaçu,1962,2621,2615,2525
PR,4126306,Sengés,4671,4425,4402,3307
PR,4126355,Serranópolis do Iguaçu,,2812,2297,2246
PR,4126405,Sertaneja,2321,1045,826,712
PR,4126504,Sertanópolis,2823,2538,1975,1927
PR,4126603,Siqueira Campos,4217,4232,4528,5030
PR,4126652,Sulina,3288,2723,2126,2004
PR,4126678,Tamarana,,4994,5549,6404
PR,4126702,Tamboara,1098,871,634,668
PR,4126801,Tapejara,2899,2608,1904,1432
PR,4126900,Tapira,3303,2983,2425,2401
PR,4127007,Teixeira Soares,8219,4407,5282,5487
PR,4127106,Telêmaco Borba,6850,2884,2253,1432
PR,4127205,Terra Boa,4755,3463,2546,2725
PR,4127304,Terra Rica,2522,3281,3011,2851
PR,4127403,Terra Roxa,5903,5258,4121,3958
PR,4127502,Tibagi,8713,8155,7513,7676
PR,4127601,Tijucas do Sul,9856,10414,11288,12252
PR,4127700,Toledo,14292,12280,11251,11054
PR,4127809,Tomazina,6233,5645,4946,4672
PR,4127858,Três Barras do Paraná,8712,6891,6372,5729
PR,4127882,Tunas do Paraná,2369,2190,3151,3464
PR,4127908,Tuneiras do Oeste,4481,3849,2996,2722
PR,4127957,Tupãssi,2710,2598,2179,1711
PR,4127965,Turvo,10134,10351,9292,8763
PR,4128005,Ubiratã,5628,4960,3746,3161
PR,4128104,Umuarama,14326,8065,6771,7221
PR,4128203,União da Vitória,3506,2931,3013,2752
PR,4128302,Uniflor,1052,704,711,479
PR,4128401,Uraí,3497,2714,2297,2114
PR,4128500,Wenceslau Braz,4576,4680,4023,3789
PR,4128534,Ventania,2884,2667,3509,3446
PR,4128559,Vera Cruz do Oeste,3594,2685,2283,2110
PR,4128609,Verê,6246,5692,4790,4597
PR,4128625,Vila Alta,1712,1945,1478,1434
