Sigla,Code,Munic,1996,2000,2007,2010
MG,3136652,Juatuba,7851,15929,18916,21827
MG,3136702,Juiz de Fora,419226,453002,,510378
MG,3136801,Juramento,2311,1873,2079,2272
MG,3136900,Juruaia,2743,3236,3843,4514
MG,3136959,Juvenília,,4213,4289,4392
MG,3137007,Ladainha,3795,3983,4206,4310
MG,3137106,Lagamar,4564,4811,5006,5128
MG,3137205,Lagoa da Prata,33502,37911,43177,44938
MG,3137304,Lagoa dos Patos,2689,2902,3166,3079
MG,3137403,Lagoa Dourada,5506,6054,6448,6889
MG,3137502,Lagoa Formosa,9969,10848,11972,12967
MG,3137536,Lagoa Grande,4604,5480,6420,6408
MG,3137601,Lagoa Santa,32557,35396,42386,48949
MG,3137700,Lajinha,8214,11218,10721,12250
MG,3137809,Lambari,12840,13701,13595,14036
MG,3137908,Lamim,1146,1362,1474,1511
MG,3138005,Laranjal,3945,4212,4435,4738
MG,3138104,Lassance,2925,3275,3739,3882
MG,3138203,Lavras,68155,74296,82133,87856
MG,3138302,Leandro Ferreira,1795,1938,2019,2152
MG,3138351,Leme do Prado,,1541,1682,1761
MG,3138401,Leopoldina,40042,43493,44333,45704
MG,3138500,Liberdade,3810,3894,3702,3869
MG,3138609,Lima Duarte,9653,11309,11601,12363
MG,3138625,Limeira do Oeste,3830,3681,3867,5017
MG,3138658,Lontra,4221,4954,5026,5630
MG,3138674,Luisburgo,,1339,1645,1836
MG,3138682,Luislândia,,2208,2429,2989
MG,3138708,Luminárias,3350,3734,4155,4166
MG,3138807,Luz,14425,14550,15159,15709
MG,3138906,Machacalis,5564,5891,5714,5749
MG,3139003,Machado,22062,26941,30429,32068
MG,3139102,Madre de Deus de Minas,2955,3438,3709,3732
MG,3139201,Malacacheta,13275,10926,10912,11818
MG,3139250,Mamonas,1648,1785,2378,2812
MG,3139300,Manga,16403,13972,14375,13848
MG,3139409,Manhuaçu,48506,52106,59908,64839
MG,3139508,Manhumirim,15664,15723,16675,17043
MG,3139607,Mantena,19483,19311,20620,21258
MG,3139706,Maravilhas,3829,4102,4685,4896
MG,3139805,Mar de Espanha,8562,9123,10078,10750
MG,3139904,Maria da Fé,7663,7812,7885,8383
MG,3140001,Mariana,32998,38679,44744,47642
MG,3140100,Marilac,3373,3455,3431,3423
MG,3140159,Mário Campos,,7952,10807,12458
MG,3140209,Maripá de Minas,1755,1871,2261,2266
MG,3140308,Marliéria,811,885,2631,2844
MG,3140407,Marmelópolis,1403,1461,1629,1557
MG,3140506,Martinho Campos,9092,9300,10010,11010
MG,3140530,Martins Soares,,2329,2513,2927
MG,3140555,Mata Verde,4737,5689,6088,6388
MG,3140605,Materlândia,1773,1852,2017,2011
MG,3140704,Mateus Leme,16841,20394,22063,24679
MG,3140803,Matias Barbosa,10983,11583,12671,12944
MG,3140852,Matias Cardoso,2126,3743,5062,5136
MG,3140902,Matipó,10556,11679,12536,13832
MG,3141009,Mato Verde,11024,9349,9206,9459
MG,3141108,Matozinhos,24956,27664,30056,30877
MG,3141207,Matutina,2734,2759,2754,2693
MG,3141306,Medeiros,1455,1568,1800,1948
MG,3141405,Medina,13970,14493,14393,15092
MG,3141504,Mendes Pimentel,4275,2972,3406,3455
MG,3141603,Mercês,5863,6155,6847,7256
MG,3141702,Mesquita,2775,3507,3797,3819
MG,3141801,Minas Novas,7904,7730,12271,12584
MG,3141900,Minduri,3365,3305,3139,3396
MG,3142007,Mirabela,9790,9476,9860,10028
MG,3142106,Miradouro,4467,4919,5535,5671
MG,3142205,Miraí,10327,9442,10139,10403
MG,3142254,Miravânia,,687,842,1079
MG,3142304,Moeda,1393,1569,1803,1789
MG,3142403,Moema,5375,5819,5902,6040
MG,3142502,Monjolos,1169,1416,1438,1403
MG,3142601,Monsenhor Paulo,4797,5368,5457,6133
MG,3142700,Montalvânia,8715,8473,9890,10239
MG,3142809,Monte Alegre de Minas,12717,12673,13231,14506
MG,3142908,Monte Azul,11603,11478,11836,12418
MG,3143005,Monte Belo,7421,8117,8616,9058
MG,3143104,Monte Carmelo,33592,38231,38674,40100
MG,3143153,Monte Formoso,,1379,1627,1700
MG,3143203,Monte Santo de Minas,14515,15597,15884,16423
MG,3143302,Montes Claros,253082,289183,,344427
MG,3143401,Monte Sião,12298,12729,14198,16268
MG,3143450,Montezuma,2089,2308,2872,3079
MG,3143500,Morada Nova de Minas,4809,5708,6402,6457
MG,3143609,Morro da Garça,1325,1623,1715,1522
MG,3143708,Morro do Pilar,2488,2565,2636,2581
MG,3143807,Munhoz,3360,3524,3492,3319
MG,3143906,Muriaé,76933,83923,88428,93225
MG,3144003,Mutum,11186,11914,13256,13790
MG,3144102,Muzambinho,12697,14363,14685,15729
MG,3144201,Nacip Raydan,2113,1995,1847,1979
MG,3144300,Nanuque,37127,37781,37253,36789
MG,3144359,Naque,,5237,5474,5961
MG,3144375,Natalândia,,2360,2415,2471
MG,3144409,Natércia,2455,2814,2868,2760
MG,3144508,Nazareno,5523,5720,5938,6046
MG,3144607,Nepomuceno,17112,18116,18708,19936
MG,3144656,Ninheira,,1942,2690,2623
MG,3144672,Nova Belém,,914,1059,1348
MG,3144706,Nova Era,14871,15325,15475,15420
MG,3144805,Nova Lima,45595,63035,70561,79232
MG,3144904,Nova Módica,2105,2160,2180,2328
MG,3145000,Nova Ponte,6257,7541,9916,10991
MG,3145059,Nova Porteirinha,,4182,4039,4069
MG,3145109,Nova Resende,6457,7118,8044,8858
MG,3145208,Nova Serrana,25235,35321,56833,69695
MG,3145307,Novo Cruzeiro,6936,8378,9359,10522
MG,3145356,Novo Oriente de Minas,,3836,4175,4421
MG,3145372,Novorizonte,,1242,1507,1717
MG,3145406,Olaria,767,844,962,917
MG,3145455,Olhos-d'Água,,1890,2633,2866
MG,3145505,Olímpio Noronha,1450,1693,2045,2249
MG,3145604,Oliveira,29868,32213,33653,35185
MG,3145703,Oliveira Fortes,986,1070,1079,1177
MG,3145802,Onça de Pitangui,823,922,1485,1519
MG,3145851,Oratórios,,2729,2880,3241
MG,3145877,Orizânia,,1705,1984,2221
MG,3145901,Ouro Branco,25735,26303,29631,31609
MG,3146008,Ouro Fino,19739,20434,22115,23763
MG,3146107,Ouro Preto,49182,56292,57946,61120
MG,3146206,Ouro Verde de Minas,3809,3475,3965,3629
MG,3146255,Padre Carvalho,,2970,3498,3462
MG,3146305,Padre Paraíso,10592,10687,11208,11520
MG,3146404,Paineiras,3406,3420,3527,3598
MG,3146503,Pains,6602,5629,5778,6608
MG,3146552,Pai Pedro,,1592,1635,1749
MG,3146602,Paiva,1086,1136,1212,1219
MG,3146701,Palma,4773,4865,4766,5123
MG,3146750,Palmópolis,3961,4470,4438,4488
MG,3146909,Papagaios,8896,10207,12086,11920
MG,3147006,Paracatu,56639,63014,68625,73772
MG,3147105,Pará de Minas,61768,67993,75731,79599
MG,3147204,Paraguaçu,13456,14554,15822,16679
MG,3147303,Paraisópolis,12364,12990,15227,16058
MG,3147402,Paraopeba,15655,17283,19295,19663
MG,3147501,Passabém,565,652,965,1012
MG,3147600,Passa Quatro,10114,11320,11689,11985
MG,3147709,Passa Tempo,5439,6131,6406,6385
MG,3147808,Passa-Vinte,1142,1283,1285,1305
MG,3147907,Passos,82080,89911,97880,100842
MG,3147956,Patis,,2034,2289,2301
MG,3148004,Patos de Minas,99414,111333,121805,127724
MG,3148103,Patrocínio,55642,63000,70976,72758
MG,3148202,Patrocínio do Muriaé,3039,3402,4064,4308
MG,3148301,Paula Cândido,3591,3886,4758,4936
MG,3148400,Paulistas,1811,2027,2275,2303
MG,3148509,Pavão,6265,5177,5390,5204
MG,3148608,Peçanha,8966,7934,8472,9097
MG,3148707,Pedra Azul,19144,20090,22052,21006
MG,3148756,Pedra Bonita,,1303,1632,1807
MG,3148806,Pedra do Anta,1955,2079,2245,2192
MG,3148905,Pedra do Indaiá,1690,1818,1984,2053
MG,3149002,Pedra Dourada,941,1121,1176,1301
MG,3149101,Pedralva,5258,5318,5234,5563
MG,3149150,Pedras de Maria da Cruz,4377,4983,6283,6328
MG,3149200,Pedrinópolis,3704,2863,2885,2927
MG,3149309,Pedro Leopoldo,38579,43479,47338,49953
MG,3149408,Pedro Teixeira,628,766,869,965
MG,3149507,Pequeri,2532,2627,2762,2916
MG,3149606,Pequi,2243,2556,2980,2953
MG,3149705,Perdigão,3489,4425,6279,7862
MG,3149804,Perdizes,4676,7147,8751,9935
MG,3149903,Perdões,14012,15749,17109,17776
MG,3149952,Periquito,,5444,5414,5289
MG,3150000,Pescador,3095,2992,3250,3259
MG,3150109,Piau,1593,1672,1720,1670
MG,3150158,Piedade de Caratinga,,2894,4139,4602
MG,3150208,Piedade de Ponte Nova,2648,2679,3130,3178
MG,3150307,Piedade do Rio Grande,2627,2839,3510,3477
MG,3150406,Piedade dos Gerais,1267,1584,1896,2122
MG,3150505,Pimenta,5668,6134,6652,6945
MG,3150539,Pingo-d'Água,,3470,3663,4035
MG,3150570,Pintópolis,,2204,2498,2532
MG,3150604,Piracema,2540,2764,3075,3034
MG,3150703,Pirajuba,2264,2155,3358,4131
MG,3150802,Piranga,4606,5079,5730,5958
MG,3150901,Piranguçu,1576,1692,1717,1772
MG,3151008,Piranguinho,4091,4607,4654,4953
MG,3151107,Pirapetinga,8333,8413,8927,9102
MG,3151206,Pirapora,46903,49377,50439,52385
MG,3151305,Piraúba,7776,8502,8462,8814
MG,3151404,Pitangui,18166,18629,20665,22624
MG,3151503,Piumhi,23242,25225,27491,28564
MG,3151602,Planura,7554,7873,9989,10091
MG,3151701,Poço Fundo,7754,8414,9126,9281
MG,3151800,Poços de Caldas,117094,130826,140455,148722
MG,3151909,Pocrane,5013,5147,4826,5399
MG,3152006,Pompéu,19574,22286,25098,25740
MG,3152105,Ponte Nova,49286,48997,49845,51185
MG,3152131,Ponto Chique,,2120,2575,2581
MG,3152170,Ponto dos Volantes,,3060,3871,4031
MG,3152204,Porteirinha,22795,18140,18340,19338
MG,3152303,Porto Firme,3507,3897,4888,4831
MG,3152402,Poté,7977,8201,8752,9337
MG,3152501,Pouso Alegre,83648,97756,110567,119590
MG,3152600,Pouso Alto,3246,3451,3519,3658
MG,3152709,Prados,4615,4988,5408,5936
MG,3152808,Prata,14566,17123,18766,19381
MG,3152907,Pratápolis,7539,7658,7423,7793
MG,3153004,Pratinha,1453,1638,1729,1759
MG,3153103,Presidente Bernardes,1094,1365,1568,1642
MG,3153202,Presidente Juscelino,1653,1736,1835,1846
MG,3153301,Presidente Kubitschek,1525,1737,1900,2017
MG,3153400,Presidente Olegário,9542,11099,12344,13150
MG,3153509,Alto Jequitibá,3469,4011,4176,4300
MG,3153608,Prudente de Morais,7427,7864,8484,9199
MG,3153707,Quartel Geral,2268,2374,2616,2766
MG,3153806,Queluzito,572,673,775,847
MG,3153905,Raposos,13376,13455,14204,14552
MG,3154002,Raul Soares,15137,14299,15153,15484
MG,3154101,Recreio,9056,9057,9044,9073
MG,3154150,Reduto,,2930,3306,3648
MG,3154200,Resende Costa,6599,7629,8190,8776
MG,3154309,Resplendor,13255,13267,13123,12832
MG,3154408,Ressaquinha,2278,2503,2894,3023
MG,3154457,Riachinho,2539,3899,4512,4435
MG,3154507,Riacho dos Machados,2805,3084,3467,4499
MG,3154606,Ribeirão das Neves,151829,245401,,294153
MG,3154705,Ribeirão Vermelho,3227,3312,3489,3543
MG,3154804,Rio Acima,6296,6576,7108,7944
MG,3154903,Rio Casca,11053,11477,11406,11334
MG,3155009,Rio Doce,1293,1372,1661,1653
MG,3155108,Rio do Prado,2907,2892,2697,2730
MG,3155207,Rio Espera,2067,2238,2365,2403
MG,3155306,Rio Manso,2558,2862,2486,2810
MG,3155405,Rio Novo,9195,7264,7756,7539
MG,3155504,Rio Paranaíba,5448,6196,6616,7288
MG,3155603,Rio Pardo de Minas,11337,10495,11209,11692
MG,3155702,Rio Piracicaba,10922,10898,11401,11272
MG,3155801,Rio Pomba,12277,13290,14011,14454
MG,3155900,Rio Preto,4485,3864,4487,4451
MG,3156007,Rio Vermelho,4379,5045,5721,5481
MG,3156106,Ritápolis,3556,3502,3344,3407
MG,3156205,Rochedo de Minas,1596,1703,1820,1914
MG,3156304,Rodeiro,3240,4309,5076,5556
MG,3156403,Romaria,2497,2662,2717,2715
MG,3156452,Rosário da Limeira,,1649,1836,2296
MG,3156502,Rubelita,1989,2521,2523,2516
MG,3156601,Rubim,7365,7534,7664,7703
MG,3156700,Sabará,80751,112694,117498,123084
MG,3156809,Sabinópolis,9549,9688,10084,10136
MG,3156908,Sacramento,14668,15890,17480,19275
MG,3157005,Salinas,26354,26278,28310,30716
MG,3157104,Salto da Divisa,5661,5571,5653,5749
MG,3157203,Santa Bárbara,22384,21294,23478,24794
MG,3157252,Santa Bárbara do Leste,2717,2946,3907,3974
MG,3157278,Santa Bárbara do Monte Verde,,1242,1529,1610
MG,3157302,Santa Bárbara do Tugúrio,1599,1801,2047,2187
MG,3157336,Santa Cruz de Minas,,7041,7347,7865
MG,3157377,Santa Cruz de Salinas,,911,1242,1151
MG,3157401,Santa Cruz do Escalvado,1502,1643,1662,1730
MG,3157500,Santa Efigênia de Minas,2154,2486,2817,3053
MG,3157609,Santa Fé de Minas,1781,1967,1994,2291
MG,3157658,Santa Helena de Minas,,2762,3305,3769
MG,3157708,Santa Juliana,7902,6633,8825,9795
MG,3157807,Santa Luzia,141380,184208,,202378
MG,3157906,Santa Margarida,5719,6314,6805,7626
MG,3158003,Santa Maria de Itabira,5548,6025,6069,6336
MG,3158102,Santa Maria do Salto,3213,3693,4009,3742
MG,3158201,Santa Maria do Suaçuí,9706,9907,10385,10722
MG,3158300,Santana da Vargem,4121,4697,4947,5278
MG,3158409,Santana de Cataguases,2415,2613,2724,2917
MG,3158508,Santana de Pirapama,2672,2894,3220,3331
MG,3158607,Santana do Deserto,964,1225,1357,1404
MG,3158706,Santana do Garambéu,1067,1253,1476,1652
MG,3158805,Santana do Jacaré,4033,4163,4374,4428
MG,3158904,Santana do Manhuaçu,3679,4196,4090,4142
MG,3158953,Santana do Paraíso,7061,17197,21453,25251
MG,3159001,Santana do Riacho,1420,1728,2170,2279
MG,3159100,Santana dos Montes,1680,2011,2259,2292
MG,3159209,Santa Rita de Caldas,5271,5489,5570,5655
MG,3159308,Santa Rita de Jacutinga,3531,3602,4067,3754
MG,3159357,Santa Rita de Minas,2794,3988,4146,4774
MG,3159407,Santa Rita de Ibitipoca,1960,2149,2259,2233
MG,3159506,Santa Rita do Itueto,1637,1790,2332,2310
MG,3159605,Santa Rita do Sapucaí,22739,25519,29031,32458
MG,3159704,Santa Rosa da Serra,1611,1870,2049,1973
MG,3159803,Santa Vitória,13219,12544,12461,14926
MG,3159902,Santo Antônio do Amparo,12007,14052,15262,15187
MG,3160009,Santo Antônio do Aventureiro,1809,2037,2284,2377
MG,3160108,Santo Antônio do Grama,3083,3238,3376,3365
MG,3160207,Santo Antônio do Itambé,926,1171,1215,1230
MG,3160306,Santo Antônio do Jacinto,4791,6104,6220,6358
MG,3160405,Santo Antônio do Monte,16226,19042,20954,22193
MG,3160454,Santo Antônio do Retiro,,1257,1572,1590
MG,3160504,Santo Antônio do Rio Abaixo,607,750,860,888
MG,3160603,Santo Hipólito,2184,2127,2262,2249
MG,3160702,Santos Dumont,38808,40402,39927,41320
MG,3160801,São Bento Abade,2719,3452,4117,4238
MG,3160900,São Brás do Suaçuí,2606,2718,2973,3129
MG,3160959,São Domingos das Dores,,2232,2543,2578
MG,3161007,São Domingos do Prata,8681,9122,10176,10505
MG,3161056,São Félix de Minas,,1492,1839,2089
MG,3161106,São Francisco,23421,27835,30279,34204
MG,3161205,São Francisco de Paula,3788,4152,4293,4651
MG,3161304,São Francisco de Sales,3453,3431,3926,4332
MG,3161403,São Francisco do Glória,2898,3101,3118,3132
MG,3161502,São Geraldo,4504,5344,6378,7270
MG,3161601,São Geraldo da Piedade,1055,1126,1107,1054
MG,3161650,São Geraldo do Baixio,,1522,2191,2440
MG,3161700,São Gonçalo do Abaeté,5969,3895,4100,4168
MG,3161809,São Gonçalo do Pará,6049,6213,7852,7960
MG,3161908,São Gonçalo do Rio Abaixo,3427,3759,4279,4649
MG,3162005,São Gonçalo do Sapucaí,16782,18132,18578,19742
MG,3162104,São Gotardo,19440,25523,28849,30061
MG,3162203,São João Batista do Glória,4086,4819,5775,5607
MG,3162252,São João da Lagoa,,1928,2371,2435
MG,3162302,São João da Mata,1396,1610,1713,1752
MG,3162401,São João da Ponte,7335,7862,8366,8656
MG,3162450,São João das Missões,,2089,2133,2446
MG,3162500,São João del Rei,69241,73785,76978,79857
MG,3162559,São João do Manhuaçu,3157,3681,4352,4806
MG,3162575,São João do Manteninha,1812,2040,2293,2905
MG,3162609,São João do Oriente,6261,6503,6277,6325
MG,3162658,São João do Pacuí,,1525,1655,1921
MG,3162708,São João do Paraíso,7761,8231,9614,10235
MG,3162807,São João Evangelista,8546,9282,9901,10108
MG,3162906,São João Nepomuceno,21391,22332,23593,23835
MG,3162922,São Joaquim de Bicas,,13716,16212,18599
MG,3162948,São José da Barra,,4319,4888,4894
MG,3162955,São José da Lapa,7779,8904,10349,11400
MG,3163003,São José da Safira,2533,2692,2742,2945
MG,3163102,São José da Varginha,1305,1541,2071,2372
MG,3163201,São José do Alegre,2167,2556,2724,2901
MG,3163300,São José do Divino,2395,2456,2653,2725
MG,3163409,São José do Goiabal,3338,3449,3538,3689
MG,3163508,São José do Jacuri,1769,1714,2080,2006
MG,3163607,São José do Mantimento,911,1285,1454,1449
MG,3163706,São Lourenço,33281,36927,40441,41657
MG,3163805,São Miguel do Anta,3135,3331,3726,3746
MG,3163904,São Pedro da União,2294,2740,2778,2781
MG,3164001,São Pedro dos Ferros,6797,7036,7256,6783
MG,3164100,São Pedro do Suaçuí,2510,2215,2310,2302
MG,3164209,São Romão,4510,5169,6704,6469
MG,3164308,São Roque de Minas,3208,3728,4042,4222
MG,3164407,São Sebastião da Bela Vista,2126,2364,2563,2889
MG,3164431,São Sebastião da Vargem Alegre,,1223,1501,1603
MG,3164472,São Sebastião do Anta,,2887,3318,4210
MG,3164506,São Sebastião do Maranhão,2994,3098,3403,3250
MG,3164605,São Sebastião do Oeste,1291,1624,2508,3247
MG,3164704,São Sebastião do Paraíso,47262,51962,56659,59953
MG,3164803,São Sebastião do Rio Preto,540,590,823,876
MG,3164902,São Sebastião do Rio Verde,970,1022,1267,1321
MG,3165008,São Tiago,6827,7463,7990,8471
MG,3165107,São Tomás de Aquino,4873,5368,5444,5522
MG,3165206,São Thomé das Letras,2739,3212,3471,3857
MG,3165305,São Vicente de Minas,4940,5453,5299,5940
MG,3165404,Sapucaí-Mirim,2351,2654,3543,3783
MG,3165503,Sardoá,1494,1569,1745,1997
MG,3165537,Sarzedo,,14738,19043,25532
MG,3165552,Setubinha,,1432,2465,2802
MG,3165560,Sem-Peixe,,1167,1241,1507
MG,3165578,Senador Amaral,2490,2980,2986,3101
MG,3165602,Senador Cortes,964,1091,1274,1512
MG,3165701,Senador Firmino,3618,3998,4578,4683
MG,3165800,Senador José Bento,709,854,684,683
MG,3165909,Senador Modestino Gonçalves,1332,1454,1839,1803
MG,3166006,Senhora de Oliveira,2540,2722,3092,3256
MG,3166105,Senhora do Porto,1217,1317,1494,1286
MG,3166204,Senhora dos Remédios,2979,2850,3458,3430
MG,3166303,Sericita,2253,3019,3081,3718
MG,3166402,Seritinga,1252,1339,1407,1483
MG,3166501,Serra Azul de Minas,1328,1661,1731,1710
MG,3166600,Serra da Saudade,562,533,558,527
MG,3166709,Serra dos Aimorés,6808,6498,6847,6774
MG,3166808,Serra do Salitre,6151,6604,7527,7755
MG,3166907,Serrania,5965,6226,6320,6576
MG,3166956,Serranópolis de Minas,,1567,1737,1728
MG,3167004,Serranos,1556,1595,1577,1543
MG,3167103,Serro,10967,11791,12400,12895
MG,3167202,Sete Lagoas,163292,180785,,208956
MG,3167301,Silveirânia,764,1021,1385,1429
MG,3167400,Silvianópolis,2871,3046,3408,3645
MG,3167509,Simão Pereira,851,1334,1455,1496
MG,3167608,Simonésia,5812,6484,6839,7096
MG,3167707,Sobrália,3631,3900,4154,4129
MG,3167806,Soledade de Minas,3098,3312,3517,3761
MG,3167905,Tabuleiro,2363,2595,2601,2701
MG,3168002,Taiobeiras,19531,21795,23983,25060
MG,3168051,Taparuba,,1355,1498,1405
MG,3168101,Tapira,1912,2216,2421,2744
MG,3168200,Tapiraí,1029,1133,1092,1085
MG,3168309,Taquaraçu de Minas,1024,1378,1613,1755
MG,3168408,Tarumirim,6450,6005,7778,8019
MG,3168507,Teixeiras,6278,6949,7558,7623
MG,3168606,Teófilo Otoni,103220,102812,102474,110076
MG,3168705,Timóteo,56578,71310,75994,81124
MG,3168804,Tiradentes,10168,4167,4964,5376
MG,3168903,Tiros,5902,4829,5041,4815
MG,3169000,Tocantins,10085,11347,12464,12909
MG,3169059,Tocos do Moji,,818,940,1018
MG,3169109,Toledo,1865,1952,2285,2190
MG,3169208,Tombos,7129,8317,7283,7602
MG,3169307,Três Corações,53748,58419,64895,65826
MG,3169356,Três Marias,22486,22515,24636,26840
MG,3169406,Três Pontas,36925,40670,43966,46280
MG,3169505,Tumiritinga,3502,3875,4009,4323
MG,3169604,Tupaciguara,17378,20621,20759,22042
MG,3169703,Turmalina,11975,10158,11851,12926
MG,3169802,Turvolândia,1680,2156,2746,2910
MG,3169901,Ubá,61162,76687,85858,97636
MG,3170008,Ubaí,5764,4621,5675,5665
MG,3170057,Ubaporanga,5047,5578,6103,6434
MG,3170107,Uberaba,229031,244171,,289376
MG,3170206,Uberlândia,430439,488982,,587266
MG,3170305,Umburatiba,1606,1603,1591,1558
MG,3170404,Unaí,51106,55549,58677,62329
MG,3170438,União de Minas,,2272,2643,2726
MG,3170479,Uruana de Minas,,1751,1649,1818
MG,3170503,Urucânia,5889,7069,7557,7946
MG,3170529,Urucuia,4594,4319,5942,6165
MG,3170578,Vargem Alegre,,4824,4818,4771
MG,3170602,Vargem Bonita,1143,1180,1093,1142
MG,3170651,Vargem Grande do Rio Pardo,,1977,2254,2421
MG,3170701,Varginha,92645,104165,112321,119061
MG,3170750,Varjão de Minas,,3489,4871,5021
MG,3170800,Várzea da Palma,26495,27632,30125,31313
MG,3170909,Varzelândia,11319,8531,9259,8904
MG,3171006,Vazante,14243,14928,15595,15919
MG,3171030,Verdelândia,,3687,4212,4762
MG,3171071,Veredinha,,3120,3781,3769
MG,3171105,Veríssimo,1432,1475,1830,2037
MG,3171154,Vermelho Novo,,1534,1724,1852
MG,3171204,Vespasiano,60369,75213,90200,104527
MG,3171303,Viçosa,52647,59792,65042,67305
MG,3171402,Vieiras,1779,1785,1695,1853
MG,3171501,Mathias Lobato,3287,3283,3131,3060
MG,3171600,Virgem da Lapa,3810,5883,6733,6840
MG,3171709,Virgínia,2712,3371,3585,3936
MG,3171808,Virginópolis,4769,5634,6198,6208
MG,3171907,Virgolândia,3059,3180,3234,3402
MG,3172004,Visconde do Rio Branco,23107,25889,28955,31380
MG,3172103,Volta Grande,3121,3477,3783,3802
MG,3172202,Wenceslau Braz,1127,1186,1237,1270
MS,5000203,Água Clara,4499,6685,8986,9598
MS,5000252,Alcinópolis,2100,2308,2724,3136
MS,5000609,Amambaí,17417,18818,19883,22375
MS,5000708,Anastácio,15797,17266,18119,19674
MS,5000807,Anaurilândia,3286,4420,4577,4322
MS,5000856,Angélica,6302,5692,5743,7691
MS,5000906,Antônio João,5764,6297,7135,6828
MS,5001003,Aparecida do Taboado,14219,15644,17480,20096
MS,5001102,Aquidauana,31977,33816,35379,35926
